:wmc,:dit,:noc,:cbo,:rfc,:lcom,:ca,:ce,:npm,:lcom3,:loc,:dam,:moa,:mfa,:cam,:ic,:cbm,:amc,:max_cc,:avg_cc,:bug
2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,0.75,1.0,1.0,1.0,2.5,1.0,0.5,0.0
3.0,4.0,0.0,4.0,10.0,3.0,0.0,0.0,2.0,1.0,35.0,0.5,0.0,0.9714286,0.6666667,0.0,0.0,10.0,1.0,0.33333334,0.0
2.0,3.0,0.0,8.0,7.0,1.0,1.0,0.0,2.0,2.0,21.0,0.0,0.0,0.85714287,0.6666667,1.0,1.0,9.5,1.0,0.5,0.0
6.0,3.0,0.0,13.0,19.0,11.0,0.0,0.0,4.0,0.95,96.0,0.0,0.0,0.8333333,0.53333336,2.0,2.0,14.333333,2.0,0.8333333,0.0
2.0,1.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0
7.0,5.0,0.0,21.0,24.0,15.0,1.0,0.0,3.0,0.9444444,88.0,0.0,0.0,0.82758623,0.6111111,3.0,3.0,11.142858,1.0,0.71428573,0.0
3.0,2.0,6.0,34.0,43.0,1.0,6.0,0.0,1.0,0.71428573,425.0,0.0,0.0,0.6666667,0.45833334,0.0,0.0,138.33333,19.0,8.666667,0.0
22.0,1.0,0.0,33.0,123.0,211.0,2.0,0.0,11.0,0.994709,1630.0,0.8888889,1.0,0.0,0.21428572,0.0,0.0,72.27273,15.0,3.409091,0.0
8.0,3.0,3.0,18.0,45.0,22.0,3.0,0.0,6.0,0.9591837,251.0,0.2857143,0.0,0.84210527,0.42857143,0.0,0.0,29.5,10.0,1.875,0.0
6.0,2.0,0.0,5.0,20.0,0.0,1.0,0.0,6.0,0.0,98.0,1.0,1.0,0.61538464,0.5833333,0.0,0.0,15.166667,3.0,1.3333334,0.0
3.0,3.0,0.0,24.0,29.0,3.0,1.0,0.0,2.0,2.0,118.0,0.0,0.0,0.75,0.44444445,1.0,1.0,38.333332,6.0,3.0,0.0
5.0,4.0,0.0,12.0,21.0,10.0,1.0,0.0,3.0,2.0,78.0,0.0,0.0,0.73333335,0.48,2.0,3.0,14.6,3.0,1.2,0.0
5.0,5.0,0.0,25.0,17.0,10.0,14.0,0.0,3.0,1.0833334,57.0,0.0,0.0,0.8965517,0.5,3.0,5.0,9.8,1.0,0.6,0.0
7.0,4.0,0.0,23.0,34.0,7.0,3.0,0.0,5.0,0.93333334,171.0,0.0,0.0,0.8076923,0.6111111,3.0,4.0,22.714285,2.0,0.85714287,1.0
2.0,1.0,0.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,21.0,0.0,0.0,0.0,0.75,0.0,0.0,9.5,1.0,0.5,0.0
2.0,1.0,0.0,57.0,59.0,1.0,0.0,0.0,0.0,1.0,291.0,1.0,0.0,0.0,1.0,0.0,0.0,116.0,0.0,0.0,0.0
7.0,5.0,0.0,22.0,23.0,9.0,1.0,0.0,2.0,0.8888889,89.0,0.0,0.0,0.82758623,0.46666667,3.0,4.0,11.285714,1.0,0.71428573,1.0
7.0,2.0,0.0,8.0,33.0,1.0,1.0,0.0,6.0,0.962963,313.0,0.5555556,0.0,0.5,0.25974026,1.0,3.0,42.42857,14.0,3.142857,1.0
7.0,4.0,0.0,13.0,22.0,7.0,1.0,0.0,5.0,0.875,144.0,0.0,0.0,0.8717949,0.6111111,3.0,5.0,19.0,2.0,0.85714287,1.0
5.0,4.0,0.0,10.0,15.0,10.0,1.0,0.0,1.0,2.0,46.0,0.0,0.0,0.7647059,0.36,2.0,4.0,8.2,1.0,0.8,0.0
2.0,1.0,0.0,16.0,18.0,1.0,0.0,0.0,0.0,1.0,81.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0
5.0,3.0,0.0,16.0,16.0,10.0,1.0,0.0,2.0,2.0,65.0,0.0,0.0,0.6,0.3,1.0,1.0,12.0,4.0,1.6,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
8.0,4.0,0.0,22.0,42.0,14.0,4.0,0.0,6.0,0.97619045,250.0,0.33333334,0.0,0.85,0.5714286,3.0,8.0,29.5,2.0,0.875,0.0
2.0,3.0,0.0,11.0,8.0,1.0,1.0,0.0,2.0,2.0,23.0,0.0,0.0,0.85714287,0.6,1.0,1.0,10.5,1.0,0.5,0.0
2.0,2.0,0.0,13.0,15.0,1.0,0.0,0.0,2.0,2.0,55.0,0.0,0.0,0.8,0.6666667,0.0,0.0,26.5,1.0,0.5,0.0
2.0,3.0,0.0,3.0,8.0,1.0,0.0,3.0,1.0,2.0,27.0,1.0,0.0,0.9285714,0.75,3.0,3.0,12.0,4.0,2.0,0.0
17.0,3.0,0.0,49.0,110.0,88.0,0.0,0.0,8.0,0.875,873.0,0.39130434,3.0,0.68085104,0.29464287,0.0,0.0,49.0,15.0,2.7058823,0.0
6.0,5.0,0.0,21.0,22.0,9.0,1.0,0.0,2.0,0.93333334,75.0,0.0,0.0,0.85714287,0.6666667,2.0,3.0,11.0,1.0,0.6666667,0.0
5.0,1.0,0.0,47.0,83.0,0.0,0.0,47.0,4.0,0.9166667,910.0,0.33333334,0.0,0.0,0.5833333,0.0,0.0,179.8,28.0,6.6,0.0
2.0,1.0,0.0,22.0,24.0,1.0,0.0,0.0,0.0,1.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0
3.0,2.0,0.0,5.0,6.0,0.0,3.0,2.0,3.0,0.0,21.0,1.0,0.0,0.0,0.6666667,0.0,0.0,5.6666665,1.0,0.6666667,0.0
2.0,1.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,1.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0
5.0,5.0,0.0,11.0,14.0,8.0,1.0,0.0,2.0,1.0,63.0,0.0,0.0,0.8888889,0.5,2.0,2.0,11.0,1.0,0.6,0.0
6.0,5.0,0.0,11.0,13.0,13.0,4.0,0.0,3.0,1.0,53.0,0.0,0.0,0.8666667,0.46666667,3.0,6.0,7.3333335,1.0,0.6666667,0.0
2.0,1.0,0.0,53.0,55.0,1.0,0.0,0.0,0.0,1.0,271.0,1.0,0.0,0.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0
1.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,5.0,0.0,10.0,14.0,4.0,1.0,0.0,1.0,1.0,43.0,0.0,0.0,0.9230769,0.5555556,2.0,2.0,9.0,1.0,0.5,0.0
1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,3.0,0.0,22.0,12.0,1.0,1.0,0.0,2.0,2.0,64.0,0.0,0.0,0.85714287,0.6,1.0,1.0,31.0,1.0,0.5,0.0
3.0,5.0,0.0,16.0,21.0,3.0,0.0,0.0,3.0,1.0,107.0,0.0,0.0,0.85714287,0.6666667,0.0,0.0,34.333332,5.0,2.6666667,0.0
7.0,5.0,0.0,29.0,26.0,9.0,7.0,0.0,2.0,0.8888889,97.0,0.0,0.0,0.82758623,0.7222222,2.0,3.0,12.428572,1.0,0.71428573,0.0
2.0,1.0,0.0,20.0,22.0,1.0,0.0,0.0,0.0,1.0,101.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0
2.0,2.0,0.0,22.0,20.0,1.0,7.0,0.0,2.0,2.0,74.0,0.0,0.0,0.8,0.6666667,0.0,0.0,36.0,1.0,0.5,0.0
2.0,3.0,0.0,19.0,17.0,1.0,2.0,0.0,2.0,2.0,125.0,0.0,0.0,0.85714287,0.6,1.0,1.0,61.5,7.0,3.5,0.0
5.0,3.0,1.0,27.0,42.0,8.0,1.0,0.0,4.0,0.875,318.0,0.0,0.0,0.72727275,0.6875,1.0,2.0,62.2,33.0,7.0,0.0
2.0,4.0,0.0,10.0,3.0,1.0,9.0,0.0,1.0,2.0,7.0,0.0,0.0,0.8888889,1.0,1.0,1.0,2.5,1.0,0.5,0.0
10.0,2.0,0.0,33.0,59.0,39.0,2.0,0.0,3.0,1.0,252.0,0.0,0.0,0.7714286,0.3809524,1.0,1.0,24.0,4.0,1.2,0.0
2.0,3.0,0.0,17.0,12.0,1.0,2.0,0.0,2.0,2.0,51.0,0.0,0.0,0.85714287,0.625,1.0,1.0,24.5,6.0,3.0,0.0
2.0,1.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,9.0,0.0,1.0,2.0,1.0,0.0,70.0,0.0,1.0,0.0,0.6666667,0.0,0.0,33.5,7.0,3.5,0.0
2.0,4.0,0.0,16.0,14.0,1.0,1.0,0.0,2.0,2.0,63.0,0.0,0.0,0.8888889,0.6666667,1.0,1.0,30.5,1.0,0.5,0.0
6.0,5.0,2.0,30.0,65.0,9.0,2.0,0.0,3.0,0.9,383.0,0.0,0.0,0.75,0.51428574,2.0,2.0,61.833332,10.0,4.1666665,0.0
2.0,6.0,0.0,7.0,18.0,1.0,0.0,7.0,2.0,1.0,65.0,0.0,0.0,0.9811321,1.0,2.0,6.0,31.0,6.0,3.0,0.0
2.0,4.0,0.0,12.0,11.0,1.0,1.0,0.0,2.0,2.0,73.0,0.0,0.0,0.9230769,0.625,1.0,1.0,35.5,1.0,0.5,0.0
5.0,7.0,0.0,11.0,15.0,8.0,2.0,0.0,1.0,1.0,49.0,0.0,0.0,0.9189189,0.5,4.0,6.0,8.2,1.0,0.6,0.0
9.0,2.0,0.0,9.0,35.0,24.0,3.0,0.0,8.0,1.0625,145.0,0.0,0.0,0.5714286,0.41666666,0.0,0.0,14.888889,2.0,0.7777778,0.0
3.0,1.0,0.0,7.0,21.0,3.0,0.0,7.0,3.0,1.25,91.0,0.0,0.0,0.0,0.6666667,0.0,0.0,28.666666,2.0,1.0,0.0
6.0,5.0,13.0,22.0,30.0,15.0,13.0,0.0,1.0,1.2,164.0,1.0,0.0,0.83870965,0.8333333,2.0,2.0,26.0,1.0,0.8333333,0.0
2.0,3.0,0.0,27.0,21.0,1.0,1.0,0.0,2.0,2.0,79.0,0.0,0.0,0.85714287,0.625,1.0,1.0,38.5,5.0,2.5,0.0
2.0,4.0,0.0,2.0,6.0,1.0,0.0,2.0,1.0,2.0,14.0,1.0,0.0,0.94736844,0.75,1.0,2.0,5.5,1.0,0.5,0.0
1.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,18.0,14.0,1.0,2.0,0.0,2.0,2.0,47.0,0.0,0.0,0.85714287,0.6,1.0,1.0,22.5,3.0,1.5,0.0
3.0,3.0,0.0,17.0,22.0,1.0,2.0,0.0,2.0,0.8333333,184.0,1.0,0.0,0.85714287,0.6,1.0,1.0,59.333332,24.0,8.0,0.0
8.0,4.0,0.0,26.0,51.0,6.0,4.0,0.0,6.0,0.85714287,313.0,0.0,0.0,0.85,0.6666667,3.0,6.0,37.625,2.0,0.875,0.0
2.0,3.0,0.0,13.0,12.0,1.0,2.0,0.0,2.0,2.0,33.0,0.0,0.0,0.85714287,0.625,1.0,1.0,15.5,2.0,1.0,0.0
2.0,1.0,0.0,29.0,31.0,1.0,0.0,0.0,0.0,1.0,151.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0
19.0,2.0,0.0,8.0,20.0,153.0,6.0,2.0,19.0,0.96464646,96.0,0.8181818,1.0,0.0,0.49122807,0.0,0.0,3.4736843,1.0,0.94736844,0.0
3.0,3.0,0.0,2.0,10.0,1.0,0.0,2.0,1.0,1.0,48.0,1.0,0.0,0.9285714,0.75,2.0,2.0,14.333333,3.0,1.0,1.0
7.0,4.0,0.0,13.0,24.0,7.0,1.0,0.0,5.0,0.875,129.0,0.0,0.0,0.8076923,0.6111111,3.0,4.0,16.857143,2.0,0.85714287,0.0
1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,0.0,14.0,41.0,8.0,0.0,0.0,4.0,0.96428573,219.0,0.14285715,0.0,0.9318182,0.75,1.0,1.0,41.4,4.0,1.8,0.0
2.0,4.0,0.0,13.0,12.0,1.0,1.0,0.0,2.0,2.0,47.0,0.0,0.0,0.9230769,0.625,1.0,1.0,22.5,1.0,0.5,0.0
2.0,2.0,0.0,21.0,24.0,1.0,0.0,21.0,2.0,1.5,129.0,0.5,0.0,0.875,0.6666667,0.0,0.0,62.5,9.0,4.5,0.0
4.0,1.0,0.0,5.0,14.0,4.0,2.0,0.0,2.0,0.8518519,115.0,0.0,0.0,0.0,0.33333334,0.0,0.0,25.5,7.0,2.5,0.0
2.0,3.0,0.0,17.0,9.0,1.0,2.0,0.0,2.0,2.0,31.0,0.0,0.0,0.85714287,0.6,1.0,1.0,14.5,2.0,1.0,0.0
2.0,1.0,0.0,15.0,17.0,1.0,0.0,0.0,0.0,1.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0
13.0,3.0,0.0,10.0,34.0,68.0,0.0,0.0,4.0,0.88095236,231.0,0.42857143,0.0,0.7027027,0.2361111,1.0,2.0,16.23077,2.0,1.1538461,0.0
16.0,2.0,6.0,10.0,25.0,100.0,6.0,4.0,15.0,0.93333334,111.0,0.8888889,1.0,0.0,0.29333332,0.0,0.0,5.375,3.0,1.0,0.0
2.0,1.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0
2.0,2.0,0.0,33.0,57.0,1.0,2.0,0.0,2.0,2.0,315.0,0.0,0.0,0.8,0.6666667,0.0,0.0,156.5,1.0,0.5,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,1.0,0.0,10.0,14.0,0.0,1.0,10.0,1.0,0.0,64.0,0.0,1.0,0.0,0.6666667,0.0,0.0,30.5,3.0,1.5,0.0
2.0,3.0,0.0,32.0,23.0,1.0,4.0,0.0,2.0,2.0,163.0,0.0,0.0,0.85714287,0.6,1.0,1.0,80.5,13.0,6.5,0.0
3.0,4.0,0.0,32.0,39.0,3.0,1.0,0.0,2.0,1.0,213.0,0.0,0.0,0.9230769,0.625,2.0,2.0,69.0,1.0,0.33333334,0.0
3.0,1.0,0.0,3.0,9.0,3.0,0.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.33333334,0.0,0.0,9.0,2.0,1.0,0.0
3.0,3.0,0.0,7.0,8.0,3.0,5.0,0.0,1.0,1.0,28.0,0.0,0.0,0.9411765,1.0,1.0,1.0,7.6666665,1.0,0.33333334,1.0
7.0,4.0,0.0,22.0,51.0,7.0,2.0,0.0,5.0,0.875,369.0,0.0,0.0,0.8,0.6111111,2.0,3.0,51.142857,2.0,0.85714287,1.0
2.0,4.0,0.0,10.0,3.0,1.0,9.0,0.0,1.0,2.0,7.0,0.0,0.0,0.8888889,1.0,1.0,1.0,2.5,1.0,0.5,0.0
2.0,3.0,0.0,17.0,25.0,1.0,1.0,0.0,2.0,2.0,90.0,0.0,0.0,0.85714287,0.625,2.0,2.0,44.0,4.0,2.0,0.0
30.0,1.0,0.0,70.0,145.0,433.0,19.0,0.0,27.0,0.9913793,928.0,0.25,0.0,0.0,0.10344828,0.0,0.0,29.8,9.0,2.3333333,1.0
2.0,3.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0,15.0,0.0,0.0,0.85714287,0.6,1.0,1.0,6.5,1.0,0.5,0.0
2.0,5.0,0.0,19.0,21.0,1.0,0.0,19.0,2.0,2.0,68.0,0.0,0.0,0.99065423,1.0,0.0,0.0,33.0,3.0,1.5,1.0
2.0,1.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
6.0,5.0,0.0,34.0,40.0,15.0,5.0,0.0,2.0,1.0666667,168.0,0.0,0.0,0.85714287,0.44,3.0,4.0,26.5,1.0,0.6666667,1.0
6.0,5.0,0.0,21.0,31.0,13.0,2.0,0.0,2.0,1.0,97.0,0.0,0.0,0.8666667,0.36,3.0,5.0,14.666667,3.0,1.0,0.0
14.0,1.0,0.0,2.0,15.0,79.0,1.0,1.0,0.0,0.9102564,71.0,1.0,0.0,0.0,0.5,0.0,0.0,3.642857,1.0,0.85714287,0.0
3.0,4.0,0.0,5.0,14.0,1.0,0.0,0.0,3.0,0.8333333,94.0,0.33333334,0.0,0.94871795,0.7777778,0.0,0.0,29.333334,2.0,1.0,0.0
2.0,1.0,0.0,20.0,22.0,1.0,0.0,0.0,0.0,1.0,101.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0
2.0,2.0,0.0,14.0,25.0,1.0,0.0,14.0,2.0,2.0,73.0,0.0,0.0,0.6666667,0.6666667,1.0,1.0,35.5,1.0,0.5,0.0
7.0,5.0,0.0,19.0,25.0,21.0,1.0,0.0,3.0,1.0555556,86.0,0.0,0.0,0.83870965,0.4,3.0,6.0,10.857142,1.0,0.71428573,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,0.0,5.0,16.0,4.0,0.0,0.0,3.0,0.8888889,66.0,0.33333334,0.0,0.92,0.6666667,1.0,2.0,14.75,2.0,0.75,0.0
2.0,4.0,0.0,14.0,10.0,1.0,2.0,0.0,2.0,2.0,36.0,0.0,0.0,0.9,0.6666667,1.0,1.0,17.0,1.0,0.5,0.0
7.0,4.0,0.0,14.0,26.0,7.0,1.0,0.0,5.0,0.875,158.0,0.0,0.0,0.8717949,0.6111111,3.0,5.0,21.0,2.0,0.85714287,1.0
2.0,2.0,0.0,13.0,14.0,1.0,1.0,0.0,2.0,2.0,46.0,0.0,0.0,0.8,0.6666667,0.0,0.0,22.0,1.0,0.5,0.0
2.0,2.0,0.0,9.0,8.0,1.0,1.0,0.0,2.0,2.0,23.0,0.0,0.0,0.8,0.6666667,0.0,0.0,10.5,1.0,0.5,0.0
2.0,2.0,0.0,23.0,17.0,1.0,4.0,0.0,2.0,2.0,55.0,0.0,0.0,0.8,0.6666667,0.0,0.0,26.5,1.0,0.5,0.0
2.0,3.0,0.0,14.0,12.0,1.0,1.0,0.0,2.0,2.0,69.0,0.0,0.0,0.85714287,0.6,1.0,1.0,33.5,5.0,2.5,0.0
4.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,67.0,1.0,0.0,0.0,0.5,1.0,1.0,15.0,5.0,1.5,0.0
4.0,2.0,0.0,17.0,34.0,4.0,0.0,0.0,2.0,0.9166667,201.0,0.25,0.0,0.8181818,0.46666667,0.0,0.0,48.25,8.0,3.25,1.0
1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,32.0,53.0,28.0,2.0,0.0,7.0,1.1428572,396.0,0.14285715,0.0,0.0,0.47916666,0.0,0.0,47.625,8.0,2.875,0.0
6.0,4.0,0.0,13.0,23.0,7.0,1.0,0.0,4.0,0.9,120.0,0.0,0.0,0.8947368,0.53333336,3.0,6.0,18.333334,2.0,0.8333333,0.0
4.0,3.0,0.0,5.0,17.0,4.0,0.0,0.0,3.0,0.8888889,69.0,0.33333334,0.0,0.92,0.6666667,1.0,2.0,15.5,3.0,1.0,0.0
5.0,5.0,0.0,17.0,13.0,10.0,8.0,0.0,1.0,1.0833334,42.0,0.0,0.0,0.8965517,0.5,3.0,5.0,6.8,1.0,0.6,0.0
3.0,4.0,0.0,17.0,32.0,1.0,0.0,0.0,2.0,0.8333333,193.0,0.33333334,0.0,0.95,0.6,0.0,0.0,62.333332,9.0,3.0,0.0
8.0,1.0,0.0,8.0,70.0,0.0,0.0,8.0,3.0,0.6666667,1980.0,0.33333334,0.0,0.0,0.30952382,0.0,0.0,246.125,29.0,7.875,0.0
2.0,3.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0,20.0,0.0,0.0,0.85714287,0.625,1.0,1.0,9.0,1.0,0.5,0.0
8.0,4.0,70.0,91.0,30.0,24.0,70.0,0.0,3.0,0.9285714,189.0,0.25,0.0,0.7692308,0.4047619,2.0,4.0,22.125,3.0,1.125,0.0
2.0,1.0,0.0,21.0,23.0,1.0,0.0,0.0,0.0,1.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0
2.0,3.0,0.0,18.0,12.0,1.0,1.0,0.0,2.0,2.0,51.0,0.0,0.0,0.85714287,0.6,1.0,1.0,24.5,2.0,1.0,0.0
2.0,3.0,0.0,21.0,17.0,1.0,1.0,0.0,2.0,2.0,65.0,0.0,0.0,0.85714287,0.6,1.0,1.0,31.5,1.0,0.5,0.0
3.0,1.0,0.0,3.0,6.0,3.0,1.0,0.0,2.0,1.0,24.0,0.0,1.0,0.0,0.75,0.0,0.0,6.6666665,1.0,0.33333334,0.0
2.0,3.0,0.0,14.0,16.0,1.0,2.0,0.0,2.0,1.3333334,113.0,0.33333334,0.0,0.96,0.6666667,1.0,1.0,54.0,9.0,4.5,0.0
2.0,3.0,0.0,24.0,17.0,1.0,1.0,0.0,2.0,2.0,69.0,0.0,0.0,0.85714287,0.6,1.0,1.0,33.5,3.0,1.5,0.0
2.0,3.0,0.0,6.0,12.0,1.0,0.0,6.0,1.0,2.0,60.0,1.0,0.0,0.9285714,0.75,1.0,1.0,28.5,1.0,0.5,0.0
2.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,1.0,0.5,0.0
7.0,4.0,0.0,20.0,46.0,7.0,1.0,0.0,5.0,0.875,238.0,0.0,0.0,0.8717949,0.6111111,4.0,6.0,32.42857,2.0,0.85714287,0.0
8.0,2.0,0.0,47.0,99.0,28.0,1.0,0.0,2.0,1.0476191,783.0,0.0,0.0,0.36363637,0.31944445,1.0,1.0,96.5,17.0,5.5,1.0
2.0,1.0,0.0,19.0,21.0,1.0,0.0,0.0,0.0,1.0,96.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0
2.0,2.0,0.0,14.0,25.0,1.0,0.0,14.0,2.0,2.0,73.0,0.0,0.0,0.6666667,0.6666667,1.0,1.0,35.5,1.0,0.5,0.0
15.0,5.0,0.0,43.0,107.0,33.0,8.0,0.0,9.0,0.89285713,768.0,0.25,0.0,0.65789473,0.41666666,3.0,4.0,49.933334,1.0,0.8666667,0.0
13.0,5.0,0.0,52.0,91.0,46.0,9.0,0.0,10.0,0.8958333,656.0,0.0,0.0,0.7659575,0.75,4.0,12.0,49.153847,2.0,0.9230769,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5.0,5.0,0.0,23.0,29.0,4.0,1.0,0.0,1.0,0.9166667,102.0,0.0,0.0,0.8888889,0.6666667,2.0,3.0,18.8,1.0,0.6,0.0
2.0,2.0,0.0,21.0,18.0,1.0,1.0,0.0,2.0,1.0,78.0,1.0,0.0,0.8,0.6666667,0.0,0.0,37.5,1.0,0.5,1.0
11.0,2.0,0.0,64.0,129.0,47.0,2.0,0.0,6.0,0.9956522,1227.0,0.3043478,0.0,0.65384614,0.3,0.0,0.0,108.454544,50.0,5.7272725,1.0
2.0,1.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
2.0,4.0,0.0,8.0,22.0,1.0,0.0,0.0,1.0,1.0,294.0,0.0,0.0,0.974359,0.6666667,1.0,1.0,141.0,15.0,7.5,1.0
2.0,5.0,0.0,12.0,25.0,1.0,0.0,12.0,2.0,1.0,148.0,0.0,0.0,0.9929078,0.625,2.0,2.0,72.5,11.0,5.5,0.0
18.0,1.0,0.0,7.0,77.0,107.0,1.0,6.0,14.0,0.75630254,722.0,0.85714287,1.0,0.0,0.29411766,0.0,0.0,38.72222,38.0,3.5555556,0.0
